arc_coordinate,relative_angle_deg,active,facet_length,active_length,average_penetration,maximum_penetration,integrated_normal_force_kn,average_pressure_mpa
-61.47976928055581,-11.741771017379659,0,4.068048114407862,0.0,0.0,0.0,0.0,0.0
-57.411690081976104,-10.964825121367728,1,4.068047946103444,2.034023973051722,7.359083323876803e-05,0.00014718166647753606,0.00014968551900450567,0.03679541661938402
-53.34361207472558,-10.187879452882909,1,4.068045731804572,4.068045731804572,0.0031273994829916774,0.0037802749980642147,0.00636120205921606,1.563699741495839
-49.275547181879276,-9.4109362890648,1,4.068021717898106,4.068021717898106,0.002561459131442234,0.0028875888321522325,0.005210035688107714,1.280729565721117
-45.20760138183606,-8.634015870296649,1,4.067807551672497,4.067807551672497,0.0032183351739263344,0.003271453033164562,0.006545784062155381,1.6091675869631672
-41.140547674080885,-7.857265828605301,1,4.066237574312748,4.066237574312748,0.003493165190718628,0.0035987205156402524,0.00710201977589072,1.746582595359314
-37.078976161854186,-7.081562809134776,1,4.056843411924047,4.056843411924047,0.003811635669677571,0.003889949361507661,0.007731604527593078,1.9058178348387855
-33.0446092062906,-6.311055477265321,1,4.011829693823537,4.011829693823537,0.004066024175529036,0.004134581756034095,0.00815609826159588,2.0330120877645186
-29.11391621249182,-5.560348413577613,1,3.8494999899519318,3.8494999899519318,0.0042663845950414725,0.004313505156687825,0.008211723727871613,2.1331922975207362
-25.461226123289826,-4.862735993642485,1,3.455834670680971,3.455834670680971,0.004397867293874924,0.004426658303827935,0.007599151135613431,2.198933646937462
-22.300617885168172,-4.259104284513652,1,2.865351806300564,2.865351806300564,0.004490494217748164,0.004515181387262146,0.006433422859003471,2.2452471088740826
-19.726006995329115,-3.7673898249263216,1,2.2838535668501136,2.2838535668501136,0.004574313775719928,0.004598019850561741,0.005223531416284786,2.2871568878599646
-17.667266488425692,-3.374199351065689,1,1.8336190777099293,1.8336190777099293,0.004649311450151573,0.0046689053028785565,0.004262533086606571,2.3246557250757864
-15.99405054552303,-3.054638645257939,1,1.5128083510809203,1.5128083510809203,0.004709513572208834,0.004724677430942847,0.003562295730783231,2.354756786104417
-14.595263873692854,-2.7874900694745386,1,1.2847624079227766,1.2847624079227766,0.0047561181531818875,0.004767861461857592,0.0030552409054235958,2.3780590765909437
-13.393169402975591,-2.557906936980833,1,1.119424902299579,1.119424902299579,0.004792260969878725,0.004801384726135893,0.002682288134000289,2.3961304849393623
-12.335857066152123,-2.3559751552238355,1,0.9951986655909048,0.9951986655909048,0.00482086711519969,0.004828259124622036,0.0023988602600189027,2.410433557599845
